date,entry_bar,exit_bar,hold_bars,direction,atm_strike,entry_ce,entry_pe,entry_fut,exit_ce,exit_pe,exit_fut,entry_spread,exit_spread,lot_size,gross_pnl,charges,net_pnl,exit_reason,month
20260402,2026-04-02 15:22:00+05:30,2026-04-02 15:23:00+05:30,1,-1 (long synth),50400,2467.9,1128.75,51781.6,2507.05,1130.05,51777.0,-42.45,0.0,30,1273.5,1278.11,-4.61,Revert,2026-04
20260406,2026-04-06 09:43:00+05:30,2026-04-06 09:46:00+05:30,3,-1 (long synth),51600,1740.8,1544.75,51822.6,1786.4,1515.0,51871.8,-26.55,-0.4,30,784.5,1256.67,-472.17,Revert,2026-04
20260406,2026-04-06 10:08:00+05:30,2026-04-06 10:10:00+05:30,2,-1 (long synth),51600,1671.55,1604.1,51692.6,1623.2,1620.85,51605.0,-25.15,-2.65,30,675.0,1253.75,-578.75,Revert,2026-04
20260406,2026-04-06 10:14:00+05:30,2026-04-06 10:18:00+05:30,4,+1 (short synth),51600,1696.5,1538.65,51730.4,1659.2,1588.45,51674.2,27.45,-3.45,30,927.0,1251.51,-324.51,Revert,2026-04
20260406,2026-04-06 10:46:00+05:30,2026-04-06 10:49:00+05:30,3,+1 (short synth),51600,1778.1,1474.8,51870.6,1777.0,1474.1,51899.4,32.7,3.5,30,876.0,1255.16,-379.16,Revert,2026-04
20260406,2026-04-06 10:50:00+05:30,2026-04-06 10:53:00+05:30,3,+1 (short synth),51600,1790.0,1464.5,51900.0,1723.95,1522.95,51800.0,25.5,1.0,30,735.0,1255.78,-520.78,Revert,2026-04
20260406,2026-04-06 10:56:00+05:30,2026-04-06 11:01:00+05:30,5,+1 (short synth),51600,1756.15,1490.3,51837.2,1720.0,1537.1,51780.0,28.65,2.9,30,772.5,1254.13,-481.63,Revert,2026-04
20260406,2026-04-06 11:21:00+05:30,2026-04-06 11:45:00+05:30,24,+1 (short synth),51600,1735.0,1520.8,51786.0,1742.1,1508.5,51830.0,28.2,3.6,30,738.0,1253.93,-515.93,Revert,2026-04
20260406,2026-04-06 11:46:00+05:30,2026-04-06 11:50:00+05:30,4,+1 (short synth),51600,1765.5,1491.2,51843.8,1776.2,1473.8,51899.4,30.5,3.0,30,825.0,1254.98,-429.98,Revert,2026-04
20260406,2026-04-06 11:56:00+05:30,2026-04-06 12:02:00+05:30,6,+1 (short synth),51600,1834.55,1438.5,51969.2,1788.0,1477.3,51912.8,26.85,-2.1,30,868.5,1258.27,-389.77,Revert,2026-04
20260406,2026-04-06 12:08:00+05:30,2026-04-06 12:10:00+05:30,2,+1 (short synth),51600,1815.0,1455.6,51931.4,1780.6,1481.45,51904.0,28.0,-4.85,30,985.5,1257.46,-271.96,Revert,2026-04
20260406,2026-04-06 12:26:00+05:30,2026-04-06 12:27:00+05:30,1,+1 (short synth),51600,1878.4,1409.95,52039.0,1870.2,1405.65,52060.0,29.45,4.55,30,747.0,1260.55,-513.55,Revert,2026-04
20260406,2026-04-06 12:40:00+05:30,2026-04-06 12:42:00+05:30,2,+1 (short synth),51600,1820.8,1430.7,51960.0,1795.9,1465.8,51932.6,30.1,-2.5,30,978.0,1256.58,-278.58,Revert,2026-04
20260406,2026-04-06 12:43:00+05:30,2026-04-06 12:44:00+05:30,1,+1 (short synth),51600,1809.25,1442.85,51912.4,1811.85,1443.8,51969.0,54.0,-0.95,30,1648.5,1255.82,392.68,Revert,2026-04
20260406,2026-04-06 12:51:00+05:30,2026-04-06 13:07:00+05:30,16,+1 (short synth),51600,2013.45,1301.45,52284.0,1996.25,1309.15,52285.2,28.0,1.9,30,783.0,1266.6,-483.6,Revert,2026-04
20260406,2026-04-06 13:15:00+05:30,2026-04-06 13:17:00+05:30,2,+1 (short synth),51600,2076.7,1245.6,52400.0,2143.95,1220.0,52524.0,31.1,-0.05,30,934.5,1269.1,-334.6,Revert,2026-04
20260406,2026-04-06 13:18:00+05:30,2026-04-06 13:25:00+05:30,7,+1 (short synth),51600,2122.9,1221.1,52474.6,2153.0,1210.35,52544.4,27.2,-1.75,30,868.5,1271.92,-403.42,Revert,2026-04
20260406,2026-04-06 13:32:00+05:30,2026-04-06 13:35:00+05:30,3,+1 (short synth),51600,2174.8,1212.0,52528.4,2192.4,1194.95,52600.0,34.4,-2.55,30,1108.5,1275.88,-167.38,Revert,2026-04
20260406,2026-04-06 13:40:00+05:30,2026-04-06 13:45:00+05:30,5,+1 (short synth),51600,2168.2,1200.65,52521.4,2116.95,1225.45,52493.6,46.15,-2.1,30,1447.5,1274.48,173.02,Revert,2026-04
20260406,2026-04-06 14:08:00+05:30,2026-04-06 14:21:00+05:30,13,+1 (short synth),51600,2169.85,1200.65,52525.0,2225.9,1149.8,52675.8,44.2,0.3,30,1317.0,1274.66,42.34,Revert,2026-04
20260406,2026-04-06 14:38:00+05:30,2026-04-06 14:45:00+05:30,7,-1 (long synth),51600,2231.75,1139.45,52723.8,2226.3,1140.2,52682.8,-31.5,3.3,30,1044.0,1278.09,-234.09,Revert,2026-04
20260406,2026-04-06 14:48:00+05:30,2026-04-06 14:54:00+05:30,6,-1 (long synth),51600,2239.0,1144.3,52721.0,2223.0,1144.05,52681.0,-26.3,-2.05,30,727.5,1278.9,-551.4,Revert,2026-04
20260406,2026-04-06 14:55:00+05:30,2026-04-06 14:56:00+05:30,1,-1 (long synth),51600,2182.1,1163.0,52650.8,2228.65,1145.1,52688.0,-31.7,-4.45,30,817.5,1274.99,-457.49,Revert,2026-04
20260406,2026-04-06 14:58:00+05:30,2026-04-06 15:03:00+05:30,5,-1 (long synth),51600,2213.65,1149.5,52690.0,2235.1,1117.45,52713.6,-25.85,4.05,30,897.0,1276.94,-379.94,Revert,2026-04
20260406,2026-04-06 15:10:00+05:30,2026-04-06 15:11:00+05:30,1,-1 (long synth),51600,2349.9,1051.1,52930.0,2381.5,1051.55,52929.2,-31.2,0.75,30,958.5,1283.72,-325.22,Revert,2026-04
20260407,2026-04-07 09:41:00+05:30,2026-04-07 09:42:00+05:30,1,-1 (long synth),52400,1506.15,1564.2,52369.8,1486.7,1585.0,52305.2,-27.85,-3.5,30,730.5,1250.66,-520.16,Revert,2026-04
20260407,2026-04-07 10:07:00+05:30,2026-04-07 10:14:00+05:30,7,+1 (short synth),52400,1552.5,1514.1,52410.8,1552.75,1521.9,52430.0,27.6,0.85,30,802.5,1251.09,-448.59,Revert,2026-04
20260407,2026-04-07 10:31:00+05:30,2026-04-07 10:34:00+05:30,3,+1 (short synth),52400,1566.75,1483.05,52453.2,1529.5,1516.45,52411.0,30.5,2.05,30,853.5,1250.62,-397.12,Revert,2026-04
20260407,2026-04-07 10:36:00+05:30,2026-04-07 10:45:00+05:30,9,+1 (short synth),52400,1497.45,1559.35,52312.4,1570.0,1484.0,52487.0,25.7,-1.0,30,801.0,1248.72,-447.72,Revert,2026-04
20260407,2026-04-07 10:48:00+05:30,2026-04-07 10:49:00+05:30,1,+1 (short synth),52400,1558.45,1488.2,52443.4,1531.05,1532.05,52395.0,26.85,4.0,30,685.5,1250.22,-564.72,Revert,2026-04
20260407,2026-04-07 11:09:00+05:30,2026-04-07 11:10:00+05:30,1,-1 (long synth),52400,1462.65,1593.55,52298.8,1454.6,1610.0,52240.0,-29.7,4.6,30,1029.0,1248.45,-219.45,Revert,2026-04
20260407,2026-04-07 11:14:00+05:30,2026-04-07 11:31:00+05:30,17,+1 (short synth),52400,1440.9,1630.65,52178.4,1515.55,1512.0,52401.0,31.85,2.55,30,879.0,1247.49,-368.49,Revert,2026-04
20260407,2026-04-07 11:44:00+05:30,2026-04-07 11:45:00+05:30,1,+1 (short synth),52400,1497.0,1527.6,52331.8,1491.6,1544.35,52350.0,37.6,-2.75,30,1210.5,1246.76,-36.26,Revert,2026-04
20260407,2026-04-07 12:00:00+05:30,2026-04-07 12:07:00+05:30,7,+1 (short synth),52400,1563.8,1481.95,52453.4,1522.7,1518.3,52399.8,28.45,4.6,30,715.5,1250.33,-534.83,Revert,2026-04
20260407,2026-04-07 12:09:00+05:30,2026-04-07 12:15:00+05:30,6,+1 (short synth),52400,1539.0,1505.0,52408.0,1515.0,1537.8,52375.0,26.0,2.2,30,714.0,1249.43,-535.43,Revert,2026-04
20260407,2026-04-07 12:20:00+05:30,2026-04-07 12:23:00+05:30,3,+1 (short synth),52400,1496.0,1556.6,52312.0,1474.0,1580.65,52292.0,27.4,1.35,30,781.5,1248.41,-466.91,Revert,2026-04
20260407,2026-04-07 12:28:00+05:30,2026-04-07 12:29:00+05:30,1,+1 (short synth),52400,1492.05,1561.0,52300.0,1493.9,1551.9,52344.0,31.05,-2.0,30,991.5,1248.24,-256.74,Revert,2026-04
20260407,2026-04-07 12:31:00+05:30,2026-04-07 12:42:00+05:30,11,+1 (short synth),52400,1512.4,1537.95,52346.4,1499.55,1559.65,52343.4,28.05,-3.5,30,946.5,1248.84,-302.34,Revert,2026-04
20260407,2026-04-07 12:45:00+05:30,2026-04-07 12:55:00+05:30,10,+1 (short synth),52400,1498.4,1551.7,52320.4,1489.05,1549.45,52339.8,26.3,-0.2,30,795.0,1248.38,-453.38,Revert,2026-04
20260407,2026-04-07 12:59:00+05:30,2026-04-07 13:19:00+05:30,20,+1 (short synth),52400,1481.45,1579.85,52276.2,1544.35,1497.55,52444.0,25.4,2.8,30,678.0,1248.42,-570.42,Revert,2026-04
20260407,2026-04-07 13:26:00+05:30,2026-04-07 13:31:00+05:30,5,+1 (short synth),52400,1509.05,1534.0,52345.2,1561.2,1472.15,52488.0,29.85,1.05,30,864.0,1248.3,-384.3,Revert,2026-04
20260407,2026-04-07 13:34:00+05:30,2026-04-07 13:54:00+05:30,20,+1 (short synth),52400,1616.05,1430.4,52551.4,1695.0,1356.8,52740.0,34.25,-1.8,30,1081.5,1252.05,-170.55,Revert,2026-04
20260407,2026-04-07 14:10:00+05:30,2026-04-07 14:17:00+05:30,7,-1 (long synth),52400,1649.9,1393.55,52685.6,1656.6,1396.3,52660.0,-29.25,0.3,30,886.5,1254.12,-367.62,Revert,2026-04
20260407,2026-04-07 14:19:00+05:30,2026-04-07 14:23:00+05:30,4,+1 (short synth),52400,1645.0,1402.0,52602.0,1635.45,1417.15,52620.0,41.0,-1.7,30,1281.0,1252.95,28.05,Revert,2026-04
20260407,2026-04-07 14:24:00+05:30,2026-04-07 14:28:00+05:30,4,+1 (short synth),52400,1650.55,1399.5,52622.6,1673.7,1391.05,52680.0,28.45,2.65,30,774.0,1253.51,-479.51,Revert,2026-04
20260407,2026-04-07 14:33:00+05:30,2026-04-07 14:46:00+05:30,13,+1 (short synth),52400,1681.9,1364.05,52690.0,1660.0,1399.35,52656.0,27.85,4.65,30,696.0,1254.37,-558.37,Revert,2026-04
20260407,2026-04-07 14:54:00+05:30,2026-04-07 14:55:00+05:30,1,+1 (short synth),52400,1710.45,1334.55,52748.2,1739.05,1305.85,52832.0,27.7,1.2,30,795.0,1255.29,-460.29,Revert,2026-04
20260408,2026-04-08 09:53:00+05:30,2026-04-08 09:58:00+05:30,5,-1 (long synth),55100,1260.25,997.1,55389.8,1225.4,1021.7,55300.0,-26.65,3.7,30,910.5,1244.16,-333.66,Revert,2026-04
20260408,2026-04-08 09:59:00+05:30,2026-04-08 10:00:00+05:30,1,-1 (long synth),55100,1222.25,1017.6,55330.0,1256.55,1005.0,55350.0,-25.35,1.55,30,807.0,1241.9,-434.9,Revert,2026-04
20260408,2026-04-08 10:03:00+05:30,2026-04-08 10:12:00+05:30,9,-1 (long synth),55100,1234.2,998.55,55362.0,1236.05,1000.65,55340.0,-26.35,-4.6,30,652.5,1241.94,-589.44,Revert,2026-04
20260408,2026-04-08 10:23:00+05:30,2026-04-08 10:28:00+05:30,5,-1 (long synth),55100,1250.65,984.5,55397.0,1290.0,955.0,55435.4,-30.85,-0.4,30,913.5,1242.7,-329.2,Revert,2026-04
20260408,2026-04-08 10:30:00+05:30,2026-04-08 10:52:00+05:30,22,-1 (long synth),55100,1306.5,939.95,55496.4,1348.7,899.0,55550.0,-29.85,-0.3,30,886.5,1245.2,-358.7,Revert,2026-04
20260408,2026-04-08 10:59:00+05:30,2026-04-08 11:04:00+05:30,5,-1 (long synth),55100,1392.2,867.2,55657.4,1396.75,865.0,55631.2,-32.4,0.55,30,988.5,1248.85,-260.35,Revert,2026-04
20260408,2026-04-08 11:18:00+05:30,2026-04-08 11:32:00+05:30,14,-1 (long synth),55100,1398.35,871.5,55659.6,1394.4,880.0,55611.2,-32.75,3.2,30,1078.5,1249.64,-171.14,Revert,2026-04
20260408,2026-04-08 11:44:00+05:30,2026-04-08 11:51:00+05:30,7,-1 (long synth),55100,1370.05,890.0,55609.4,1339.9,903.1,55537.2,-29.35,-0.4,30,868.5,1248.08,-379.58,Revert,2026-04
20260408,2026-04-08 11:58:00+05:30,2026-04-08 12:00:00+05:30,2,-1 (long synth),55100,1310.65,921.6,55516.8,1310.95,915.6,55500.0,-27.75,-4.65,30,693.0,1244.53,-551.53,Revert,2026-04
20260408,2026-04-08 12:01:00+05:30,2026-04-08 12:05:00+05:30,4,-1 (long synth),55100,1314.95,913.95,55528.0,1377.9,878.65,55600.0,-27.0,-0.75,30,787.5,1244.48,-456.98,Revert,2026-04
20260408,2026-04-08 12:21:00+05:30,2026-04-08 12:31:00+05:30,10,-1 (long synth),55100,1360.3,886.0,55600.0,1300.4,923.75,55480.0,-25.7,-3.35,30,670.5,1246.95,-576.45,Revert,2026-04
20260408,2026-04-08 12:37:00+05:30,2026-04-08 12:41:00+05:30,4,-1 (long synth),55100,1315.0,926.5,55515.0,1317.5,920.0,55500.0,-26.5,-2.5,30,720.0,1245.16,-525.16,Revert,2026-04
20260408,2026-04-08 12:55:00+05:30,2026-04-08 13:00:00+05:30,5,-1 (long synth),55100,1394.05,864.2,55656.2,1370.0,862.6,55603.8,-26.35,3.6,30,898.5,1248.75,-350.25,Revert,2026-04
20260408,2026-04-08 13:11:00+05:30,2026-04-08 13:15:00+05:30,4,-1 (long synth),55100,1381.3,870.0,55641.2,1373.1,875.15,55600.0,-29.9,-2.05,30,835.5,1248.0,-412.5,Revert,2026-04
20260408,2026-04-08 13:19:00+05:30,2026-04-08 13:21:00+05:30,2,-1 (long synth),55100,1361.55,885.0,55607.2,1359.75,883.15,55580.0,-30.65,-3.4,30,817.5,1247.09,-429.59,Revert,2026-04
20260408,2026-04-08 13:28:00+05:30,2026-04-08 13:54:00+05:30,26,-1 (long synth),55100,1385.65,874.7,55638.8,1371.5,876.0,55600.0,-27.85,-4.5,30,700.5,1248.61,-548.11,Revert,2026-04
20260408,2026-04-08 13:56:00+05:30,2026-04-08 13:58:00+05:30,2,-1 (long synth),55100,1388.45,867.0,55652.4,1395.25,860.0,55636.8,-30.95,-1.55,30,882.0,1248.49,-366.49,Revert,2026-04
20260408,2026-04-08 13:59:00+05:30,2026-04-08 14:03:00+05:30,4,-1 (long synth),55100,1397.6,859.85,55667.4,1394.0,861.5,55631.0,-29.65,1.5,30,934.5,1248.89,-314.39,Revert,2026-04
20260408,2026-04-08 14:09:00+05:30,2026-04-08 14:11:00+05:30,2,-1 (long synth),55100,1373.5,873.05,55635.2,1385.3,865.3,55620.0,-34.75,0.0,30,1042.5,1247.56,-205.06,Revert,2026-04
20260408,2026-04-08 14:15:00+05:30,2026-04-08 14:16:00+05:30,1,-1 (long synth),55100,1396.75,877.6,55649.0,1388.6,878.55,55605.2,-29.85,4.85,30,1041.0,1249.78,-208.78,Revert,2026-04
20260408,2026-04-08 14:26:00+05:30,2026-04-08 14:27:00+05:30,1,-1 (long synth),55100,1477.0,844.6,55760.0,1489.95,823.0,55766.0,-27.6,0.95,30,856.5,1255.03,-398.53,Revert,2026-04
20260408,2026-04-08 14:29:00+05:30,2026-04-08 14:47:00+05:30,18,-1 (long synth),55100,1472.0,839.4,55765.0,1610.55,765.0,55948.2,-32.4,-2.65,30,892.5,1254.39,-361.89,Revert,2026-04
20260408,2026-04-08 14:51:00+05:30,2026-04-08 14:54:00+05:30,3,-1 (long synth),55100,1564.3,792.0,55898.4,1563.0,782.6,55879.8,-26.1,0.6,30,801.0,1259.85,-458.85,Revert,2026-04
20260408,2026-04-08 15:04:00+05:30,2026-04-08 15:09:00+05:30,5,-1 (long synth),55100,1559.9,781.8,55910.0,1562.75,774.55,55890.0,-31.9,-1.8,30,903.0,1259.01,-356.01,Revert,2026-04
20260408,2026-04-08 15:12:00+05:30,2026-04-08 15:19:00+05:30,7,-1 (long synth),55100,1573.9,775.2,55924.6,1595.0,760.7,55930.0,-25.9,4.3,30,906.0,1259.78,-353.78,Revert,2026-04
20260408,2026-04-08 15:23:00+05:30,2026-04-08 15:24:00+05:30,1,-1 (long synth),55100,1587.25,758.5,55961.6,1595.0,756.2,55951.6,-32.85,-12.8,30,601.5,1260.17,-658.67,EOD,2026-04
20260409,2026-04-09 09:33:00+05:30,2026-04-09 09:38:00+05:30,5,-1 (long synth),55600,1070.15,1147.0,55550.0,1077.95,1144.2,55530.0,-26.85,3.75,30,918.0,1244.02,-326.02,Revert,2026-04
20260409,2026-04-09 10:07:00+05:30,2026-04-09 10:18:00+05:30,11,-1 (long synth),55600,1036.45,1240.2,55423.4,1149.05,1113.45,55640.0,-27.15,-4.4,30,682.5,1246.1,-563.6,Revert,2026-04
20260409,2026-04-09 10:50:00+05:30,2026-04-09 10:55:00+05:30,5,-1 (long synth),55600,1099.2,1158.4,55566.0,1118.0,1133.0,55581.0,-25.2,4.0,30,876.0,1247.17,-371.17,Revert,2026-04
20260409,2026-04-09 11:06:00+05:30,2026-04-09 11:13:00+05:30,7,-1 (long synth),55600,1098.0,1154.2,55572.2,1109.7,1135.4,55570.0,-28.4,4.3,30,981.0,1246.89,-265.89,Revert,2026-04
20260409,2026-04-09 11:18:00+05:30,2026-04-09 11:22:00+05:30,4,-1 (long synth),55600,1084.15,1175.3,55534.8,1079.95,1191.9,55490.0,-25.95,-1.95,30,720.0,1246.77,-526.77,Revert,2026-04
20260409,2026-04-09 11:27:00+05:30,2026-04-09 11:36:00+05:30,9,-1 (long synth),55600,1070.8,1162.2,55545.0,1066.95,1174.9,55494.0,-36.4,-1.95,30,1033.5,1245.06,-211.56,Revert,2026-04
20260409,2026-04-09 11:45:00+05:30,2026-04-09 11:46:00+05:30,1,-1 (long synth),55600,1039.9,1199.65,55469.2,1055.2,1185.1,55471.0,-28.95,-0.9,30,841.5,1244.24,-402.74,Revert,2026-04
20260409,2026-04-09 12:29:00+05:30,2026-04-09 12:37:00+05:30,8,-1 (long synth),55600,1037.0,1190.0,55473.2,1007.75,1225.6,55380.0,-26.2,2.15,30,850.5,1243.42,-392.92,Revert,2026-04
20260409,2026-04-09 12:54:00+05:30,2026-04-09 13:10:00+05:30,16,-1 (long synth),55600,974.55,1262.4,55342.0,940.95,1310.95,55230.2,-29.85,-0.2,30,889.5,1241.89,-352.39,Revert,2026-04
20260409,2026-04-09 13:37:00+05:30,2026-04-09 13:40:00+05:30,3,-1 (long synth),55600,896.0,1403.45,55119.6,899.15,1402.65,55094.8,-27.05,1.7,30,862.5,1242.56,-380.06,Revert,2026-04
20260409,2026-04-09 13:50:00+05:30,2026-04-09 13:55:00+05:30,5,-1 (long synth),55600,905.85,1393.8,55139.6,892.3,1392.1,55100.0,-27.55,0.2,30,832.5,1242.91,-410.41,Revert,2026-04
20260409,2026-04-09 14:04:00+05:30,2026-04-09 14:08:00+05:30,4,+1 (short synth),55600,910.0,1356.75,55124.0,919.0,1355.0,55160.0,29.25,4.0,30,757.5,1240.31,-482.81,Revert,2026-04
20260409,2026-04-09 14:39:00+05:30,2026-04-09 14:46:00+05:30,7,-1 (long synth),55600,836.35,1484.95,54977.0,818.0,1484.55,54930.0,-25.6,3.45,30,871.5,1241.69,-370.19,Revert,2026-04
20260409,2026-04-09 15:00:00+05:30,2026-04-09 15:02:00+05:30,2,-1 (long synth),55600,823.3,1469.0,54981.4,870.8,1374.85,55095.0,-27.1,0.95,30,841.5,1239.7,-398.2,Revert,2026-04
20260409,2026-04-09 15:03:00+05:30,2026-04-09 15:09:00+05:30,6,-1 (long synth),55600,874.8,1375.0,55131.6,876.95,1370.15,55110.0,-31.8,-3.2,30,858.0,1239.23,-381.23,Revert,2026-04
20260410,2026-04-10 09:40:00+05:30,2026-04-10 09:45:00+05:30,5,-1 (long synth),55800,1036.25,1026.25,55835.6,1049.9,1006.25,55844.2,-25.6,-0.55,30,751.5,1237.87,-486.37,Revert,2026-04
20260410,2026-04-10 10:20:00+05:30,2026-04-10 10:26:00+05:30,6,-1 (long synth),55800,1163.8,924.3,56065.0,1155.0,926.2,56032.2,-25.5,-3.4,30,663.0,1243.6,-580.6,Revert,2026-04
20260410,2026-04-10 10:27:00+05:30,2026-04-10 10:29:00+05:30,2,-1 (long synth),55800,1135.0,933.0,56029.6,1128.0,945.3,55980.0,-27.6,2.7,30,909.0,1241.56,-332.56,Revert,2026-04
20260410,2026-04-10 10:33:00+05:30,2026-04-10 10:34:00+05:30,1,-1 (long synth),55800,1099.0,965.35,55960.6,1118.7,948.05,55972.6,-26.95,-1.95,30,750.0,1240.13,-490.13,Revert,2026-04
20260410,2026-04-10 10:41:00+05:30,2026-04-10 10:44:00+05:30,3,-1 (long synth),55800,1118.1,956.25,55988.4,1109.0,954.0,55950.0,-26.55,5.0,30,946.5,1241.31,-294.81,Revert,2026-04
20260410,2026-04-10 10:50:00+05:30,2026-04-10 10:55:00+05:30,5,-1 (long synth),55800,1107.1,962.45,55971.8,1089.35,967.6,55920.0,-27.15,1.75,30,867.0,1240.69,-373.69,Revert,2026-04
20260410,2026-04-10 10:56:00+05:30,2026-04-10 10:58:00+05:30,2,-1 (long synth),55800,1084.0,968.9,55943.0,1096.65,957.75,55935.0,-27.9,3.9,30,954.0,1239.02,-285.02,Revert,2026-04
20260410,2026-04-10 11:01:00+05:30,2026-04-10 11:04:00+05:30,3,-1 (long synth),55800,1135.75,933.85,56033.0,1125.4,953.45,55970.6,-31.1,1.35,30,973.5,1241.74,-268.24,Revert,2026-04
20260410,2026-04-10 11:06:00+05:30,2026-04-10 11:29:00+05:30,23,-1 (long synth),55800,1117.5,952.05,55991.8,1086.25,979.0,55912.0,-26.35,-4.75,30,648.0,1241.03,-593.03,Revert,2026-04
20260410,2026-04-10 11:32:00+05:30,2026-04-10 12:02:00+05:30,30,-1 (long synth),55800,1104.4,962.0,55972.0,1084.0,971.0,55919.2,-29.6,-6.2,30,702.0,1240.47,-538.47,MaxHold,2026-04
20260410,2026-04-10 12:05:00+05:30,2026-04-10 12:25:00+05:30,20,-1 (long synth),55800,1098.35,959.2,55965.0,1125.0,928.4,56000.0,-25.85,-3.4,30,673.5,1239.72,-566.22,Revert,2026-04
20260410,2026-04-10 12:26:00+05:30,2026-04-10 12:29:00+05:30,3,-1 (long synth),55800,1116.35,934.85,56015.0,1103.05,943.0,55962.4,-33.5,-2.35,30,934.5,1240.12,-305.62,Revert,2026-04
20260410,2026-04-10 12:31:00+05:30,2026-04-10 12:54:00+05:30,23,-1 (long synth),55800,1100.0,953.05,55983.2,1082.25,962.55,55923.2,-36.25,-3.5,30,982.5,1239.71,-257.21,Revert,2026-04
20260410,2026-04-10 12:56:00+05:30,2026-04-10 13:26:00+05:30,30,-1 (long synth),55800,1088.45,958.55,55958.6,1125.0,933.4,56000.2,-28.7,-8.6,30,603.0,1238.86,-635.86,MaxHold,2026-04
20260410,2026-04-10 13:29:00+05:30,2026-04-10 13:49:00+05:30,20,-1 (long synth),55800,1133.85,926.95,56035.4,1114.35,937.5,55981.0,-28.5,-4.15,30,730.5,1241.15,-510.65,Revert,2026-04
20260410,2026-04-10 13:54:00+05:30,2026-04-10 14:24:00+05:30,30,-1 (long synth),55800,1128.45,927.45,56027.8,1036.85,998.05,55840.2,-26.8,-1.4,30,762.0,1240.67,-478.67,Revert,2026-04
20260410,2026-04-10 14:32:00+05:30,2026-04-10 14:56:00+05:30,24,-1 (long synth),55800,1048.0,1002.0,55880.2,1086.0,954.25,55935.2,-34.2,-3.45,30,922.5,1237.74,-315.24,Revert,2026-04
20260410,2026-04-10 15:01:00+05:30,2026-04-10 15:04:00+05:30,3,-1 (long synth),55800,1088.95,939.8,55977.8,1116.75,910.1,56003.4,-28.65,3.25,30,957.0,1237.89,-280.89,Revert,2026-04
20260410,2026-04-10 15:08:00+05:30,2026-04-10 15:24:00+05:30,16,-1 (long synth),55800,1148.05,884.35,56090.0,1151.05,885.95,56104.4,-26.3,-39.3,30,-390.0,1240.06,-1630.06,EOD,2026-04
