date,pair,direction,entry_ts,exit_ts,hold_secs,entry_msp,exit_close_msp,entry_exec,exit_exec,lot_size,units,gross_pnl,exit_why,cum_pnl
20260312,"(-1,+0)",1,2026-03-12 14:40:06+05:30,2026-03-12 14:40:07+05:30,1.0,10.25,1.15,60.25,48.88,65,130,1478.75,Revert,410455.5
20260312,"(+0,+1)",1,2026-03-12 14:40:09+05:30,2026-03-12 14:40:10+05:30,1.0,8.88,4.55,58.88,45.48,65,130,1742.0,Revert,412197.5
20260313,"(+0,+1)",-1,2026-03-13 11:43:50+05:30,2026-03-13 11:43:51+05:30,1.0,13.7,-0.9,36.3,49.1,65,130,1664.0,Revert,413861.5
20260313,"(-1,+0)",1,2026-03-13 13:24:28+05:30,2026-03-13 13:24:29+05:30,1.0,15.0,-0.55,65.0,50.55,65,130,1878.5,Revert,415740.0
20260313,"(-1,+0)",-1,2026-03-13 14:30:35+05:30,2026-03-13 14:30:39+05:30,4.0,8.18,-1.0,41.82,48.95,65,130,926.25,Revert,416666.25
20260316,"(-1,+0)",-1,2026-03-16 09:37:18+05:30,2026-03-16 09:37:19+05:30,1.0,15.15,-0.25,34.85,49.73,65,130,1933.75,Revert,418600.0
20260316,"(-1,+0)",-1,2026-03-16 10:20:08+05:30,2026-03-16 10:20:09+05:30,1.0,8.4,-0.1,41.6,49.9,65,130,1079.0,Revert,419679.0
20260316,"(-1,+0)",-1,2026-03-16 10:25:24+05:30,2026-03-16 10:25:26+05:30,2.0,8.55,-0.85,41.45,49.15,65,130,1001.0,Revert,420680.0
20260316,"(+0,+1)",-1,2026-03-16 10:55:40+05:30,2026-03-16 10:55:41+05:30,1.0,10.05,-0.8,39.95,49.2,65,130,1202.5,Revert,421882.5
20260316,"(-1,+0)",1,2026-03-16 11:15:50+05:30,2026-03-16 11:15:52+05:30,2.0,9.85,-1.0,59.85,51.03,65,130,1147.25,Revert,423029.75
20260316,"(+0,+1)",1,2026-03-16 11:24:28+05:30,2026-03-16 11:24:30+05:30,2.0,9.85,-0.5,59.85,50.52,65,130,1212.25,Revert,424242.0
20260316,"(-1,+1)",-1,2026-03-16 13:04:54+05:30,2026-03-16 13:04:56+05:30,2.0,13.17,0.85,86.83,100.8,65,130,1816.75,Revert,426058.75
20260316,"(+0,+1)",1,2026-03-16 13:05:04+05:30,2026-03-16 13:05:06+05:30,2.0,8.05,2.15,58.05,47.88,65,130,1322.75,Revert,427381.5
20260316,"(+0,+1)",-1,2026-03-16 14:53:02+05:30,2026-03-16 14:53:06+05:30,4.0,11.3,3.45,38.7,53.45,65,130,1917.5,Revert,429299.0
20260316,"(+0,+1)",1,2026-03-16 14:53:07+05:30,2026-03-16 14:53:08+05:30,1.0,8.55,0.3,58.55,49.7,65,130,1150.5,Revert,430449.5
20260316,"(+0,+1)",1,2026-03-16 14:53:37+05:30,2026-03-16 14:53:41+05:30,4.0,8.45,-0.65,58.45,50.85,65,130,988.0,Revert,431437.5
20260317,"(-1,+0)",-1,2026-03-17 09:29:03+05:30,2026-03-17 09:29:04+05:30,1.0,13.25,0.0,36.75,49.95,65,130,1716.0,Revert,433153.5
20260317,"(-1,+1)",1,2026-03-17 09:52:00+05:30,2026-03-17 09:52:04+05:30,4.0,11.62,-0.5,111.62,100.52,65,130,1443.0,Revert,434596.5
20260317,"(+0,+1)",1,2026-03-17 10:57:44+05:30,2026-03-17 10:57:45+05:30,1.0,9.45,0.45,59.45,49.55,65,130,1287.0,Revert,435883.5
20260317,"(-1,+0)",-1,2026-03-17 11:19:03+05:30,2026-03-17 11:19:04+05:30,1.0,8.35,0.25,41.65,50.25,65,130,1118.0,Revert,437001.5
20260317,"(-1,+0)",1,2026-03-17 11:26:06+05:30,2026-03-17 11:26:08+05:30,2.0,8.58,0.05,58.58,49.98,65,130,1118.0,Revert,438119.5
20260317,"(+0,+1)",-1,2026-03-17 13:02:58+05:30,2026-03-17 13:03:01+05:30,3.0,9.25,3.0,40.75,53.0,65,130,1592.5,Revert,439712.0
20260317,"(-1,+0)",1,2026-03-17 13:40:01+05:30,2026-03-17 13:40:02+05:30,1.0,9.2,0.25,59.2,49.75,65,130,1228.5,Revert,440940.5
20260317,"(-1,+0)",-1,2026-03-17 14:41:35+05:30,2026-03-17 14:41:37+05:30,2.0,8.8,0.5,41.2,50.47,65,130,1205.75,Revert,442146.25
20260317,"(-1,+1)",-1,2026-03-17 14:46:15+05:30,2026-03-17 14:46:17+05:30,2.0,9.75,1.1,90.25,101.1,65,130,1410.5,Revert,443556.75
20260320,"(+0,+1)",1,2026-03-20 11:50:56+05:30,2026-03-20 11:50:57+05:30,1.0,9.85,0.0,59.85,50.0,65,130,1280.5,Revert,444837.25
20260320,"(+0,+1)",-1,2026-03-20 12:18:35+05:30,2026-03-20 12:18:37+05:30,2.0,9.4,-0.5,40.6,49.5,65,130,1157.0,Revert,445994.25
20260320,"(+0,+1)",-1,2026-03-20 14:37:02+05:30,2026-03-20 14:37:03+05:30,1.0,12.6,-0.85,37.4,49.15,65,130,1527.5,Revert,447521.75
20260320,"(+0,+1)",1,2026-03-20 15:01:43+05:30,2026-03-20 15:01:48+05:30,5.0,8.85,7.05,58.85,42.95,65,130,2067.0,Revert,449588.75
20260320,"(-1,+1)",-1,2026-03-20 15:01:48+05:30,2026-03-20 15:01:51+05:30,3.0,9.35,-0.2,90.65,99.77,65,130,1186.25,Revert,450775.0
20260320,"(-1,+1)",-1,2026-03-20 15:01:53+05:30,2026-03-20 15:01:56+05:30,3.0,10.0,1.85,90.0,101.85,65,130,1540.5,Revert,452315.5
20260320,"(+0,+1)",-1,2026-03-20 15:03:12+05:30,2026-03-20 15:03:13+05:30,1.0,10.7,3.5,39.3,53.5,65,130,1846.0,Revert,454161.5
20260320,"(-1,+1)",-1,2026-03-20 15:03:25+05:30,2026-03-20 15:03:32+05:30,7.0,10.5,4.8,89.5,104.65,65,130,1969.5,Revert,456131.0
20260320,"(+0,+1)",-1,2026-03-20 15:03:36+05:30,2026-03-20 15:03:38+05:30,2.0,9.52,0.95,40.48,50.95,65,130,1361.75,Revert,457492.75
20260320,"(-1,+1)",-1,2026-03-20 15:03:40+05:30,2026-03-20 15:03:43+05:30,3.0,11.3,-0.65,88.7,99.22,65,130,1368.25,Revert,458861.0
20260320,"(-1,+0)",1,2026-03-20 15:22:06+05:30,2026-03-20 15:22:07+05:30,1.0,13.27,-0.2,63.27,50.27,65,130,1690.0,Revert,460551.0
20260323,"(-1,+0)",1,2026-03-23 11:53:02+05:30,2026-03-23 11:53:06+05:30,4.0,8.9,-0.2,58.9,50.27,65,130,1121.25,Revert,461672.25
20260323,"(+0,+1)",-1,2026-03-23 13:51:24+05:30,2026-03-23 13:51:26+05:30,2.0,11.45,-0.35,38.55,49.57,65,130,1433.25,Revert,463105.5
20260323,"(-1,+0)",-1,2026-03-23 14:07:15+05:30,2026-03-23 14:07:16+05:30,1.0,8.15,-0.4,41.85,49.57,65,130,1004.25,Revert,464109.75
20260323,"(-1,+0)",-1,2026-03-23 14:32:02+05:30,2026-03-23 14:32:03+05:30,1.0,11.95,0.6,38.05,50.58,65,130,1628.25,Revert,465738.0
20260323,"(+0,+1)",1,2026-03-23 14:33:02+05:30,2026-03-23 14:33:03+05:30,1.0,13.85,0.4,63.85,49.6,65,130,1852.5,Revert,467590.5
20260323,"(+0,+1)",-1,2026-03-23 14:56:01+05:30,2026-03-23 14:56:03+05:30,2.0,8.6,-0.35,41.4,49.62,65,130,1069.25,Revert,468659.75
20260323,"(+0,+1)",1,2026-03-23 15:00:01+05:30,2026-03-23 15:00:03+05:30,2.0,13.97,3.45,63.97,46.55,65,130,2265.25,Revert,470925.0
20260324,"(+0,+1)",1,2026-03-24 09:45:48+05:30,2026-03-24 09:45:49+05:30,1.0,8.25,0.3,58.25,49.72,65,130,1108.25,Revert,472033.25
20260324,"(-1,+1)",-1,2026-03-24 09:51:37+05:30,2026-03-24 09:51:38+05:30,1.0,9.9,-0.6,90.1,99.4,65,130,1209.0,Revert,473242.25
20260324,"(-1,+1)",1,2026-03-24 09:57:41+05:30,2026-03-24 09:57:42+05:30,1.0,8.47,1.1,108.48,98.9,65,130,1244.75,Revert,474487.0
20260324,"(-1,+0)",-1,2026-03-24 11:56:04+05:30,2026-03-24 11:56:05+05:30,1.0,12.7,0.25,37.3,50.25,65,130,1683.5,Revert,476170.5
20260324,"(-1,+1)",-1,2026-03-24 12:22:12+05:30,2026-03-24 12:22:14+05:30,2.0,8.1,1.1,91.9,101.1,65,130,1196.0,Revert,477366.5
20260324,"(+0,+1)",-1,2026-03-24 12:22:21+05:30,2026-03-24 12:22:22+05:30,1.0,9.75,0.0,40.25,50.0,65,130,1267.5,Revert,478634.0
20260324,"(+0,+1)",-1,2026-03-24 12:24:36+05:30,2026-03-24 12:24:39+05:30,3.0,13.38,0.95,36.62,50.93,65,130,1859.0,Revert,480493.0
20260324,"(-1,+0)",-1,2026-03-24 12:26:14+05:30,2026-03-24 12:26:15+05:30,1.0,9.1,-0.8,40.9,49.2,65,130,1079.0,Revert,481572.0
20260324,"(+0,+1)",-1,2026-03-24 12:38:19+05:30,2026-03-24 12:38:20+05:30,1.0,9.45,0.1,40.55,50.1,65,130,1241.5,Revert,482813.5
20260324,"(+0,+1)",-1,2026-03-24 12:41:21+05:30,2026-03-24 12:41:23+05:30,2.0,8.9,-0.3,41.1,49.68,65,130,1114.75,Revert,483928.25
20260324,"(-1,+0)",1,2026-03-24 12:43:07+05:30,2026-03-24 12:43:08+05:30,1.0,8.25,2.15,58.25,47.85,65,130,1352.0,Revert,485280.25
20260324,"(-1,+1)",1,2026-03-24 13:05:51+05:30,2026-03-24 13:05:52+05:30,1.0,8.8,0.35,108.8,99.65,65,130,1189.5,Revert,486469.75
20260324,"(-1,+0)",1,2026-03-24 13:51:05+05:30,2026-03-24 13:51:07+05:30,2.0,8.43,-0.6,58.42,50.65,65,130,1010.75,Revert,487480.5
20260324,"(+0,+1)",1,2026-03-24 14:19:29+05:30,2026-03-24 14:19:30+05:30,1.0,10.22,0.05,60.22,49.95,65,130,1335.75,Revert,488816.25
20260324,"(-1,+0)",1,2026-03-24 14:21:28+05:30,2026-03-24 14:21:37+05:30,9.0,8.32,0.9,58.32,49.13,65,130,1196.0,Revert,490012.25
20260324,"(-1,+0)",1,2026-03-24 14:22:01+05:30,2026-03-24 14:22:03+05:30,2.0,8.25,2.45,58.25,47.55,65,130,1391.0,Revert,491403.25
20260324,"(+0,+1)",-1,2026-03-24 14:22:12+05:30,2026-03-24 14:22:13+05:30,1.0,8.3,3.75,41.7,53.65,65,130,1553.5,Revert,492956.75
20260324,"(-1,+1)",-1,2026-03-24 14:22:55+05:30,2026-03-24 14:22:56+05:30,1.0,9.5,-0.6,90.5,99.35,65,130,1150.5,Revert,494107.25
20260324,"(-1,+0)",1,2026-03-24 14:37:53+05:30,2026-03-24 14:37:54+05:30,1.0,8.35,0.9,58.35,49.1,65,130,1202.5,Revert,495309.75
20260324,"(-1,+1)",1,2026-03-24 14:42:37+05:30,2026-03-24 14:42:38+05:30,1.0,8.85,1.8,108.85,98.2,65,130,1384.5,Revert,496694.25
20260325,"(-1,+1)",-1,2026-03-25 10:06:10+05:30,2026-03-25 10:06:11+05:30,1.0,10.2,4.25,89.8,104.08,65,130,1855.75,Revert,498550.0
20260325,"(+0,+1)",1,2026-03-25 10:06:39+05:30,2026-03-25 10:06:40+05:30,1.0,9.55,-0.5,59.55,50.55,65,130,1170.0,Revert,499720.0
20260325,"(-1,+1)",-1,2026-03-25 10:09:22+05:30,2026-03-25 10:09:23+05:30,1.0,8.2,0.3,91.8,100.3,65,130,1105.0,Revert,500825.0
20260325,"(+0,+1)",1,2026-03-25 11:38:55+05:30,2026-03-25 11:38:58+05:30,3.0,8.05,-0.1,58.05,50.37,65,130,997.75,Revert,501822.75
20260325,"(+0,+1)",1,2026-03-25 13:45:51+05:30,2026-03-25 13:45:52+05:30,1.0,9.53,1.8,59.53,48.23,65,130,1469.0,Revert,503291.75
20260327,"(-1,+0)",1,2026-03-27 12:53:57+05:30,2026-03-27 12:53:59+05:30,2.0,11.35,0.1,61.35,49.9,65,130,1488.5,Revert,504780.25
20260327,"(-1,+0)",-1,2026-03-27 14:27:31+05:30,2026-03-27 14:27:34+05:30,3.0,9.0,-0.5,41.0,49.5,65,130,1105.0,Revert,505885.25
20260330,"(-1,+1)",1,2026-03-30 09:18:01+05:30,2026-03-30 09:18:02+05:30,1.0,9.85,0.75,109.85,99.28,65,130,1374.75,Revert,507260.0
20260330,"(+0,+1)",1,2026-03-30 09:18:04+05:30,2026-03-30 09:18:05+05:30,1.0,8.08,-0.0,58.08,50.0,65,130,1049.75,Revert,508309.75
20260330,"(+0,+1)",1,2026-03-30 09:18:29+05:30,2026-03-30 09:18:32+05:30,3.0,8.17,1.4,58.17,48.62,65,130,1241.5,Revert,509551.25
20260330,"(-1,+0)",1,2026-03-30 09:20:07+05:30,2026-03-30 09:20:08+05:30,1.0,8.3,-0.7,58.3,50.7,65,130,988.0,Revert,510539.25
20260330,"(-1,+1)",1,2026-03-30 09:23:01+05:30,2026-03-30 09:23:02+05:30,1.0,9.4,-0.9,109.4,100.9,65,130,1105.0,Revert,511644.25
20260330,"(-1,+0)",1,2026-03-30 09:24:09+05:30,2026-03-30 09:24:10+05:30,1.0,8.4,4.4,58.4,45.62,65,130,1660.75,Revert,513305.0
20260330,"(+0,+1)",-1,2026-03-30 09:51:22+05:30,2026-03-30 09:51:23+05:30,1.0,8.38,5.15,41.62,55.15,65,130,1758.25,Revert,515063.25
20260330,"(+0,+1)",-1,2026-03-30 10:02:25+05:30,2026-03-30 10:02:26+05:30,1.0,8.05,0.5,41.95,50.5,65,130,1111.5,Revert,516174.75
20260330,"(-1,+0)",1,2026-03-30 10:08:21+05:30,2026-03-30 10:08:24+05:30,3.0,9.7,-0.55,59.7,50.55,65,130,1189.5,Revert,517364.25
20260330,"(-1,+0)",1,2026-03-30 11:09:59+05:30,2026-03-30 11:10:00+05:30,1.0,8.4,2.5,58.4,47.53,65,130,1413.75,Revert,518778.0
20260330,"(+0,+1)",-1,2026-03-30 12:05:23+05:30,2026-03-30 12:05:24+05:30,1.0,9.45,1.05,40.55,51.0,65,130,1358.5,Revert,520136.5
20260330,"(-1,+1)",-1,2026-03-30 12:05:44+05:30,2026-03-30 12:05:45+05:30,1.0,11.7,-0.05,88.3,99.95,65,130,1514.5,Revert,521651.0
20260330,"(-1,+0)",1,2026-03-30 12:46:00+05:30,2026-03-30 12:46:01+05:30,1.0,8.5,0.95,58.5,49.05,65,130,1228.5,Revert,522879.5
20260330,"(-1,+1)",-1,2026-03-30 14:03:16+05:30,2026-03-30 14:03:18+05:30,2.0,8.95,0.9,91.05,100.9,65,130,1280.5,Revert,524160.0
20260330,"(-1,+0)",1,2026-03-30 14:23:46+05:30,2026-03-30 14:23:47+05:30,1.0,8.23,0.4,58.23,49.65,65,130,1114.75,Revert,525274.75
20260330,"(-1,+0)",-1,2026-03-30 14:31:07+05:30,2026-03-30 14:31:08+05:30,1.0,9.25,-0.5,40.75,49.5,65,130,1137.5,Revert,526412.25
20260330,"(-1,+0)",1,2026-03-30 14:32:06+05:30,2026-03-30 14:32:07+05:30,1.0,8.78,-0.95,58.78,50.95,65,130,1017.25,Revert,527429.5
20260330,"(-1,+0)",-1,2026-03-30 14:57:30+05:30,2026-03-30 14:57:33+05:30,3.0,8.55,-0.9,41.45,49.1,65,130,994.5,Revert,528424.0
20260401,"(-1,+1)",-1,2026-04-01 11:27:54+05:30,2026-04-01 11:28:02+05:30,8.0,9.87,-0.35,90.13,99.65,65,130,1238.25,Revert,529662.25
20260401,"(-1,+1)",1,2026-04-01 12:15:42+05:30,2026-04-01 12:15:46+05:30,4.0,11.12,-0.6,111.12,100.62,65,130,1365.0,Revert,531027.25
20260401,"(-1,+0)",-1,2026-04-01 12:21:41+05:30,2026-04-01 12:21:42+05:30,1.0,8.2,0.0,41.8,49.93,65,130,1056.25,Revert,532083.5
20260401,"(+0,+1)",1,2026-04-01 14:22:43+05:30,2026-04-01 14:22:44+05:30,1.0,8.3,-0.65,58.3,50.75,65,130,981.5,Revert,533065.0
20260401,"(-1,+0)",1,2026-04-01 14:24:16+05:30,2026-04-01 14:24:19+05:30,3.0,14.7,-0.7,64.7,50.7,65,130,1820.0,Revert,534885.0
20260401,"(-1,+0)",-1,2026-04-01 14:52:44+05:30,2026-04-01 14:52:45+05:30,1.0,9.5,-0.65,40.5,49.35,65,130,1150.5,Revert,536035.5
20260402,"(+0,+1)",-1,2026-04-02 12:19:42+05:30,2026-04-02 12:19:53+05:30,11.0,10.8,-0.9,39.2,49.07,65,130,1283.75,Revert,537319.25
20260402,"(-1,+1)",-1,2026-04-02 13:00:09+05:30,2026-04-02 13:00:12+05:30,3.0,8.48,0.55,91.52,100.4,65,130,1153.75,Revert,538473.0
20260402,"(+0,+1)",-1,2026-04-02 13:21:29+05:30,2026-04-02 13:21:35+05:30,6.0,8.27,-0.75,41.73,49.22,65,130,975.0,Revert,539448.0
20260402,"(-1,+0)",1,2026-04-02 14:21:07+05:30,2026-04-02 14:21:12+05:30,5.0,12.35,1.45,62.35,48.58,65,130,1790.75,Revert,541238.75
20260402,"(-1,+0)",1,2026-04-02 14:40:58+05:30,2026-04-02 14:40:59+05:30,1.0,10.65,0.0,60.65,50.05,65,130,1378.0,Revert,542616.75
20260402,"(-1,+1)",1,2026-04-02 14:47:19+05:30,2026-04-02 14:47:25+05:30,6.0,8.95,-0.65,108.95,101.0,65,130,1033.5,Revert,543650.25
20260402,"(-1,+1)",1,2026-04-02 14:53:08+05:30,2026-04-02 14:53:15+05:30,7.0,8.13,0.8,108.13,99.52,65,130,1118.0,Revert,544768.25
20260406,"(-1,+0)",1,2026-04-06 09:22:05+05:30,2026-04-06 09:22:06+05:30,1.0,10.5,0.35,60.5,49.73,65,130,1400.75,Revert,546169.0
20260406,"(+0,+1)",-1,2026-04-06 12:20:21+05:30,2026-04-06 12:20:22+05:30,1.0,18.33,-0.4,31.67,49.55,65,130,2323.75,Revert,548492.75
20260406,"(-1,+0)",1,2026-04-06 12:20:24+05:30,2026-04-06 12:20:29+05:30,5.0,10.32,0.55,60.32,49.45,65,130,1413.75,Revert,549906.5
20260406,"(+0,+1)",-1,2026-04-06 12:20:59+05:30,2026-04-06 12:21:02+05:30,3.0,13.65,-0.2,36.35,49.75,65,130,1742.0,Revert,551648.5
20260406,"(-1,+0)",-1,2026-04-06 12:22:02+05:30,2026-04-06 12:22:03+05:30,1.0,8.78,0.9,41.22,50.9,65,130,1257.75,Revert,552906.25
20260406,"(-1,+1)",1,2026-04-06 12:37:50+05:30,2026-04-06 12:37:51+05:30,1.0,8.15,-0.1,108.15,100.1,65,130,1046.5,Revert,553952.75
20260406,"(+0,+1)",1,2026-04-06 12:43:23+05:30,2026-04-06 12:43:24+05:30,1.0,8.25,0.05,58.25,49.95,65,130,1079.0,Revert,555031.75
20260406,"(-1,+0)",1,2026-04-06 13:01:02+05:30,2026-04-06 13:01:03+05:30,1.0,9.4,-0.25,59.4,50.25,65,130,1189.5,Revert,556221.25
20260406,"(-1,+1)",1,2026-04-06 13:29:21+05:30,2026-04-06 13:29:22+05:30,1.0,8.75,-0.75,108.75,100.75,65,130,1040.0,Revert,557261.25
20260407,"(+0,+1)",1,2026-04-07 09:26:09+05:30,2026-04-07 09:26:10+05:30,1.0,9.23,4.25,59.23,45.75,65,130,1751.75,Revert,559013.0
20260407,"(+0,+1)",-1,2026-04-07 09:27:16+05:30,2026-04-07 09:27:19+05:30,3.0,8.9,3.05,41.1,53.0,65,130,1547.0,Revert,560560.0
20260407,"(+0,+1)",-1,2026-04-07 09:27:25+05:30,2026-04-07 09:27:26+05:30,1.0,11.1,0.85,38.9,50.85,65,130,1553.5,Revert,562113.5
20260407,"(+0,+1)",-1,2026-04-07 09:42:58+05:30,2026-04-07 09:42:59+05:30,1.0,8.67,1.5,41.32,51.4,65,130,1309.75,Revert,563423.25
20260407,"(-1,+1)",1,2026-04-07 13:32:15+05:30,2026-04-07 13:32:17+05:30,2.0,8.72,-0.05,108.72,100.07,65,130,1124.5,Revert,564547.75
20260407,"(-1,+0)",1,2026-04-07 13:33:21+05:30,2026-04-07 13:33:23+05:30,2.0,8.07,1.1,58.07,48.93,65,130,1189.5,Revert,565737.25
20260407,"(-1,+0)",1,2026-04-07 13:53:02+05:30,2026-04-07 13:53:03+05:30,1.0,9.05,0.7,59.05,49.55,65,130,1235.0,Revert,566972.25
20260407,"(+0,+1)",-1,2026-04-07 13:57:27+05:30,2026-04-07 13:57:29+05:30,2.0,11.22,0.55,38.78,50.4,65,130,1511.25,Revert,568483.5
20260407,"(+0,+1)",-1,2026-04-07 13:57:37+05:30,2026-04-07 13:57:39+05:30,2.0,8.0,5.45,42.0,55.28,65,130,1725.75,Revert,570209.25
20260407,"(-1,+0)",1,2026-04-07 14:23:51+05:30,2026-04-07 14:23:52+05:30,1.0,11.5,3.4,61.5,46.6,65,130,1937.0,Revert,572146.25
20260407,"(-1,+0)",1,2026-04-07 14:31:34+05:30,2026-04-07 14:31:35+05:30,1.0,8.12,1.0,58.12,49.02,65,130,1183.0,Revert,573329.25
20260408,"(-1,+1)",1,2026-04-08 15:01:05+05:30,2026-04-08 15:01:06+05:30,1.0,8.83,0.05,108.83,99.95,65,130,1153.75,Revert,574483.0
20260409,"(-1,+1)",-1,2026-04-09 09:51:59+05:30,2026-04-09 09:52:00+05:30,1.0,8.7,-0.3,91.3,99.7,65,130,1092.0,Revert,575575.0
20260410,"(+0,+1)",1,2026-04-10 14:14:26+05:30,2026-04-10 14:14:27+05:30,1.0,14.55,6.4,64.55,43.6,65,130,2723.5,Revert,578298.5
20260410,"(+0,+1)",-1,2026-04-10 14:14:29+05:30,2026-04-10 14:14:30+05:30,1.0,8.3,4.0,41.7,53.98,65,130,1595.75,Revert,579894.25
20260410,"(+0,+1)",-1,2026-04-10 14:15:37+05:30,2026-04-10 14:15:38+05:30,1.0,8.25,5.1,41.75,55.1,65,130,1735.5,Revert,581629.75
20260410,"(-1,+1)",1,2026-04-10 14:18:10+05:30,2026-04-10 14:18:11+05:30,1.0,8.3,-0.5,108.3,100.5,65,130,1014.0,Revert,582643.75
20260415,"(+0,+1)",-1,2026-04-15 13:24:26+05:30,2026-04-15 13:24:29+05:30,3.0,8.4,0.05,41.6,50.0,65,130,1092.0,Revert,583735.75
20260417,"(-1,+1)",1,2026-04-17 09:19:24+05:30,2026-04-17 09:19:25+05:30,1.0,8.53,1.6,108.52,98.4,65,130,1316.25,Revert,585052.0
20260420,"(-1,+1)",1,2026-04-20 10:30:23+05:30,2026-04-20 10:30:24+05:30,1.0,8.67,-0.6,108.67,100.6,65,130,1049.75,Revert,586101.75
20260420,"(-1,+1)",1,2026-04-20 13:00:33+05:30,2026-04-20 13:00:34+05:30,1.0,12.73,-0.25,112.73,100.25,65,130,1621.75,Revert,587723.5
20260420,"(+0,+1)",1,2026-04-20 13:16:12+05:30,2026-04-20 13:16:14+05:30,2.0,9.65,0.9,59.65,49.1,65,130,1371.5,Revert,589095.0
20260420,"(-1,+0)",-1,2026-04-20 14:46:11+05:30,2026-04-20 14:46:14+05:30,3.0,9.8,0.5,40.2,50.5,65,130,1339.0,Revert,590434.0
20260420,"(-1,+1)",1,2026-04-20 14:55:54+05:30,2026-04-20 14:55:55+05:30,1.0,10.65,-0.9,110.65,100.9,65,130,1267.5,Revert,591701.5
20260424,"(-1,+1)",1,2026-04-24 14:52:40+05:30,2026-04-24 14:52:41+05:30,1.0,9.07,1.2,109.07,98.82,65,130,1332.5,Revert,593034.0
20260424,"(+0,+1)",-1,2026-04-24 15:00:00+05:30,2026-04-24 15:00:01+05:30,1.0,8.32,0.4,41.68,50.38,65,130,1131.0,Revert,594165.0
20260424,"(-1,+1)",1,2026-04-24 15:00:01+05:30,2026-04-24 15:00:04+05:30,3.0,13.95,-0.05,113.95,100.05,65,130,1807.0,Revert,595972.0
20260427,"(+0,+1)",1,2026-04-27 09:18:01+05:30,2026-04-27 09:18:02+05:30,1.0,9.4,3.85,59.4,46.15,65,130,1722.5,Revert,597694.5
20260427,"(-1,+0)",-1,2026-04-27 09:48:32+05:30,2026-04-27 09:48:33+05:30,1.0,8.5,2.35,41.5,52.35,65,130,1410.5,Revert,599105.0
20260428,"(+0,+1)",1,2026-04-28 12:01:11+05:30,2026-04-28 12:01:15+05:30,4.0,27.98,0.0,77.98,50.0,65,130,3636.75,Revert,602741.75
