date,entry_tf,tf_trigger,side,lots,lot_size,entry_time,exit_time,entry_px,exit_px,gross_pnl,charges,net_pnl,exit_reason,cum_pnl
20251110,3m,3m-flip,LONG,1,75,10:28,11:58,25709.6,25717.0,555.0,214.67,340.33,3m-flip,340.33
20251110,5m,3m-flip,LONG,1,75,11:21,11:58,25732.2,25717.0,-1140.0,214.75,-1354.75,3m-flip,-1014.4200000000001
20251110,3m,3m-flip,SHORT,1,75,11:58,12:46,25717.0,25742.7,-1927.5,620.02,-2547.52,3m-flip,-3561.94
20251110,3m,3m-flip,LONG,1,75,12:46,13:16,25742.7,25725.0,-1327.5,214.8,-1542.3,3m-flip,-5104.24
20251110,3m,3m-flip,SHORT,1,75,13:16,14:19,25725.0,25722.9,157.5,619.89,-462.39,3m-flip,-5566.63
20251110,5m,3m-flip,SHORT,1,75,13:46,14:19,25695.0,25722.9,-2092.5,619.55,-2712.05,3m-flip,-8278.68
20251110,3m,3m-flip,LONG,1,75,14:19,15:04,25722.9,25698.1,-1860.0,214.66,-2074.66,3m-flip,-10353.34
20251110,5m,3m-flip,LONG,1,75,14:26,15:04,25732.7,25698.1,-2595.0,214.69,-2809.69,3m-flip,-13163.03
20251110,3m,EOD,SHORT,1,75,15:04,15:24,25698.1,25692.7,405.0,416.93,-11.93,EOD,-13174.960000000001
20251110,5m,EOD,SHORT,1,75,15:11,15:24,25694.3,25692.7,120.0,416.89,-296.89,EOD,-13471.85
20251111,3m,EOD,LONG,1,75,11:49,15:24,25619.0,25818.7,14977.5,418.03,14559.47,EOD,1087.619999999999
20251111,5m,EOD,LONG,1,75,11:56,15:24,25648.0,25818.7,12802.5,418.12,12384.38,EOD,13471.999999999998
20251111,10m,EOD,LONG,1,75,12:31,15:24,25683.0,25818.7,10177.5,418.24,9759.26,EOD,23231.26
20251111,30m,EOD,LONG,1,75,14:31,15:24,25808.0,25818.7,802.5,418.64,383.86,EOD,23615.12
20251112,3m,3m-flip,LONG,1,75,10:40,13:34,25965.0,25992.3,2047.5,216.4,1831.1,3m-flip,25446.219999999998
20251112,5m,3m-flip,LONG,1,75,10:46,13:34,25968.3,25992.3,1800.0,216.41,1583.59,3m-flip,27029.809999999998
20251112,10m,3m-flip,LONG,1,75,11:41,13:34,25977.4,25992.3,1117.5,216.44,901.06,3m-flip,27930.87
20251112,3m,EOD,SHORT,1,75,13:34,15:24,25992.3,25975.6,1252.5,421.12,831.38,EOD,28762.25
20251112,5m,EOD,SHORT,1,75,14:11,15:24,25988.8,25975.6,990.0,421.08,568.92,EOD,29331.17
20251113,3m,3m-flip,LONG,1,75,10:40,12:37,26009.4,26033.0,1770.0,216.68,1553.32,3m-flip,30884.489999999998
20251113,5m,3m-flip,LONG,1,75,10:51,12:37,26035.0,26033.0,-150.0,216.76,-366.76,3m-flip,30517.73
20251113,10m,3m-flip,LONG,1,75,11:11,12:37,26057.3,26033.0,-1822.5,216.84,-2039.34,3m-flip,28478.39
20251113,3m,3m-flip,SHORT,1,75,12:37,13:04,26033.0,26060.0,-2025.0,627.08,-2652.08,3m-flip,25826.309999999998
20251113,5m,3m-flip,SHORT,1,75,12:41,13:04,26031.3,26060.0,-2152.5,627.06,-2779.56,3m-flip,23046.749999999996
20251113,3m,3m-flip,LONG,1,75,13:04,13:55,26060.0,26051.0,-675.0,216.9,-891.9,3m-flip,22154.849999999995
20251113,5m,3m-flip,LONG,1,75,13:26,13:55,26058.6,26051.0,-570.0,216.9,-786.9,3m-flip,21367.949999999993
20251113,3m,EOD,SHORT,1,75,13:55,15:24,26051.0,25956.4,7095.0,421.72,6673.28,EOD,28041.229999999992
20251113,5m,EOD,SHORT,1,75,13:56,15:24,26058.5,25956.4,7657.5,421.8,7235.7,EOD,35276.92999999999
20251113,10m,EOD,SHORT,1,75,14:01,15:24,25985.0,25956.4,2145.0,420.98,1724.02,EOD,37000.94999999999
20251114,3m,3m-flip,LONG,1,75,10:58,11:34,25949.0,25882.2,-5010.0,215.99,-5225.99,3m-flip,31774.959999999992
20251114,3m,3m-flip,SHORT,1,75,11:34,12:22,25882.2,25921.9,-2977.5,623.86,-3601.36,3m-flip,28173.59999999999
20251114,5m,3m-flip,SHORT,1,75,11:46,12:22,25897.1,25921.9,-1860.0,624.02,-2484.02,3m-flip,25689.57999999999
20251114,3m,3m-flip,LONG,1,75,12:22,12:58,25921.9,25893.0,-2167.5,215.93,-2383.43,3m-flip,23306.14999999999
20251114,3m,3m-flip,SHORT,1,75,12:58,13:31,25893.0,25909.4,-1230.0,623.84,-1853.84,3m-flip,21452.30999999999
20251114,3m,3m-flip,LONG,1,75,13:31,13:43,25909.4,25859.0,-3780.0,215.78,-3995.78,3m-flip,17456.52999999999
20251114,3m,3m-flip,SHORT,1,75,13:43,14:34,25859.0,25880.7,-1627.5,623.14,-2250.64,3m-flip,15205.889999999992
20251114,3m,EOD,LONG,1,75,14:34,15:24,25880.7,25974.9,7065.0,420.62,6644.38,EOD,21850.269999999993
20251114,5m,EOD,LONG,1,75,15:06,15:24,25950.0,25974.9,1867.5,420.85,1446.65,EOD,23296.919999999995
20251114,10m,EOD,LONG,1,75,15:11,15:24,25974.4,25974.9,37.5,420.93,-383.43,EOD,22913.489999999994
20251117,3m,3m-flip,LONG,1,75,11:55,14:22,26028.0,26058.8,2310.0,216.82,2093.18,3m-flip,25006.669999999995
20251117,5m,3m-flip,LONG,1,75,12:01,14:22,26043.7,26058.8,1132.5,216.87,915.63,3m-flip,25922.299999999996
20251117,10m,3m-flip,LONG,1,75,12:51,14:22,26053.7,26058.8,382.5,216.9,165.6,3m-flip,26087.899999999994
20251117,3m,EOD,SHORT,1,75,14:22,15:24,26058.8,26057.1,127.5,422.12,-294.62,EOD,25793.279999999995
20251117,5m,EOD,SHORT,1,75,14:46,15:24,26043.7,26057.1,-1005.0,421.96,-1426.96,EOD,24366.319999999996
20251118,3m,3m-flip,LONG,1,75,10:58,11:31,25961.5,25956.4,-382.5,216.27,-598.77,3m-flip,23767.549999999996
20251118,5m,3m-flip,LONG,1,75,11:21,11:31,25979.0,25956.4,-1695.0,216.33,-1911.33,3m-flip,21856.219999999994
20251118,3m,3m-flip,SHORT,1,75,11:31,11:49,25956.4,26001.9,-3412.5,625.57,-4038.07,3m-flip,17818.149999999994
20251118,3m,3m-flip,LONG,1,75,11:49,12:28,26001.9,25972.7,-2190.0,216.46,-2406.46,3m-flip,15411.689999999995
20251118,10m,3m-flip,LONG,1,75,11:51,12:28,26000.0,25972.7,-2047.5,216.45,-2263.95,3m-flip,13147.739999999994
20251118,3m,3m-flip,SHORT,1,75,12:28,13:07,25972.7,25996.0,-1747.5,625.69,-2373.19,3m-flip,10774.549999999994
20251118,5m,3m-flip,SHORT,1,75,12:46,13:07,25970.8,25996.0,-1890.0,625.66,-2515.66,3m-flip,8258.889999999994
20251118,3m,3m-flip,LONG,1,75,13:07,14:34,25996.0,25991.8,-315.0,216.5,-531.5,3m-flip,7727.389999999994
20251118,5m,3m-flip,LONG,1,75,13:21,14:34,26005.9,25991.8,-1057.5,216.53,-1274.03,3m-flip,6453.359999999994
20251118,3m,EOD,SHORT,1,75,14:34,15:24,25991.8,25945.0,3510.0,421.02,3088.98,EOD,9542.339999999995
20251118,5m,EOD,SHORT,1,75,14:46,15:24,25999.9,25945.0,4117.5,421.11,3696.39,EOD,13238.729999999994
20251118,10m,EOD,SHORT,1,75,15:11,15:24,25949.0,25945.0,300.0,420.54,-120.54,EOD,13118.189999999993
20251119,3m,3m-flip,LONG,1,75,10:16,11:10,25984.4,25956.0,-2130.0,216.35,-2346.35,3m-flip,10771.839999999993
20251119,3m,3m-flip,SHORT,1,75,11:10,11:28,25956.0,25967.9,-892.5,625.19,-1517.69,3m-flip,9254.149999999992
20251119,3m,3m-flip,LONG,1,75,11:28,13:37,25967.9,26029.1,4590.0,216.52,4373.48,3m-flip,13627.629999999992
20251119,5m,3m-flip,LONG,1,75,11:46,13:37,26005.1,26029.1,1800.0,216.65,1583.35,3m-flip,15210.979999999992
20251119,10m,3m-flip,LONG,1,75,12:21,13:37,26035.5,26029.1,-480.0,216.74,-696.74,3m-flip,14514.239999999993
20251119,3m,3m-flip,SHORT,1,75,13:37,14:07,26029.1,26055.0,-1942.5,626.97,-2569.47,3m-flip,11944.769999999993
20251119,3m,EOD,LONG,1,75,14:07,15:24,26055.0,26064.0,675.0,422.18,252.82,EOD,12197.589999999993
20251120,3m,3m-flip,LONG,1,75,10:40,14:31,26142.0,26238.9,7267.5,217.78,7049.72,3m-flip,19247.309999999994
20251120,5m,3m-flip,LONG,1,75,10:46,14:31,26153.9,26238.9,6375.0,217.82,6157.18,3m-flip,25404.489999999994
20251120,10m,3m-flip,LONG,1,75,10:51,14:31,26168.0,26238.9,5317.5,217.87,5099.63,3m-flip,30504.119999999995
20251120,30m,3m-flip,LONG,1,75,13:31,14:31,26221.9,26238.9,1275.0,218.04,1056.96,3m-flip,31561.079999999994
20251120,3m,EOD,SHORT,1,75,14:31,15:24,26238.9,26230.0,667.5,424.7,242.8,EOD,31803.879999999994
20251120,10m,EOD,SHORT,1,75,15:11,15:24,26212.9,26230.0,-1282.5,424.41,-1706.91,EOD,30096.969999999994
20251121,3m,3m-flip,LONG,1,75,11:16,13:13,26120.3,26155.3,2625.0,217.43,2407.57,3m-flip,32504.539999999994
20251121,5m,3m-flip,LONG,1,75,12:16,13:13,26138.0,26155.3,1297.5,217.49,1080.01,3m-flip,33584.549999999996
20251121,10m,3m-flip,LONG,1,75,12:21,13:13,26152.6,26155.3,202.5,217.54,-15.04,3m-flip,33569.509999999995
20251121,3m,3m-flip,SHORT,1,75,13:13,13:58,26155.3,26145.6,727.5,629.39,98.11,3m-flip,33667.619999999995
20251121,5m,3m-flip,SHORT,1,75,13:16,13:58,26145.0,26145.6,-45.0,629.27,-674.27,3m-flip,32993.35
20251121,10m,3m-flip,SHORT,1,75,13:21,13:58,26129.0,26145.6,-1245.0,629.09,-1874.09,3m-flip,31119.26
20251121,3m,3m-flip,LONG,1,75,13:58,14:46,26145.6,26134.5,-832.5,217.45,-1049.95,3m-flip,30069.309999999998
20251121,5m,3m-flip,LONG,1,75,14:11,14:46,26158.9,26134.5,-1830.0,217.5,-2047.5,3m-flip,28021.809999999998
20251121,3m,EOD,SHORT,1,75,14:46,15:24,26134.5,26068.7,4935.0,423.01,4511.99,EOD,32533.799999999996
20251121,5m,EOD,SHORT,1,75,14:51,15:24,26114.0,26068.7,3397.5,422.78,2974.72,EOD,35508.52
20251124,3m,3m-flip,LONG,1,75,10:10,11:04,26141.9,26115.0,-2017.5,217.37,-2234.87,3m-flip,33273.649999999994
20251124,5m,3m-flip,LONG,1,75,10:41,11:04,26152.8,26115.0,-2835.0,217.41,-3052.41,3m-flip,30221.239999999994
20251124,10m,3m-flip,LONG,1,75,10:51,11:04,26150.0,26115.0,-2625.0,217.4,-2842.4,3m-flip,27378.839999999993
20251124,3m,3m-flip,SHORT,1,75,11:04,11:31,26115.0,26145.0,-2250.0,628.93,-2878.93,3m-flip,24499.909999999993
20251124,5m,3m-flip,SHORT,1,75,11:11,11:31,26118.0,26145.0,-2025.0,628.96,-2653.96,3m-flip,21845.949999999993
20251124,3m,3m-flip,LONG,1,75,11:31,11:52,26145.0,26112.0,-2475.0,217.37,-2692.37,3m-flip,19153.579999999994
20251124,3m,3m-flip,SHORT,1,75,11:52,13:22,26112.0,26105.2,510.0,628.46,-118.46,3m-flip,19035.119999999995
20251124,5m,3m-flip,SHORT,1,75,11:56,13:22,26103.0,26105.2,-165.0,628.36,-793.36,3m-flip,18241.759999999995
20251124,10m,3m-flip,SHORT,1,75,12:01,13:22,26102.9,26105.2,-172.5,628.35,-800.85,3m-flip,17440.909999999996
20251124,3m,3m-flip,LONG,1,75,13:22,14:04,26105.2,26075.4,-2235.0,217.12,-2452.12,3m-flip,14988.789999999997
20251124,3m,EOD,SHORT,1,75,14:04,15:24,26075.4,25978.2,7290.0,422.06,6867.94,EOD,21856.729999999996
20251125,3m,3m-flip,LONG,1,75,11:37,12:22,25960.5,25962.9,180.0,216.29,-36.29,3m-flip,21820.439999999995
20251125,5m,3m-flip,LONG,1,75,12:01,12:22,25993.1,25962.9,-2265.0,216.4,-2481.4,3m-flip,19339.039999999994
20251125,3m,3m-flip,SHORT,1,75,12:22,12:55,25962.9,25994.5,-2370.0,625.57,-2995.57,3m-flip,16343.469999999994
20251125,3m,3m-flip,LONG,1,75,12:55,14:28,25994.5,25969.2,-1897.5,216.42,-2113.92,3m-flip,14229.549999999994
20251125,10m,3m-flip,LONG,1,75,14:11,14:28,26023.2,25969.2,-4050.0,216.51,-4266.51,3m-flip,9963.039999999994
20251125,3m,EOD,SHORT,1,75,14:28,15:24,25969.2,25888.2,6075.0,420.58,5654.42,EOD,15617.459999999994
20251125,5m,EOD,SHORT,1,75,14:31,15:24,25959.3,25888.2,5332.5,420.47,4912.03,EOD,20529.489999999994
20251125,10m,EOD,SHORT,1,75,14:41,15:24,25941.3,25888.2,3982.5,420.27,3562.23,EOD,24091.719999999994
20251126,3m,3m-flip,LONG,1,75,09:52,13:31,26285.0,26344.1,4432.5,218.59,4213.91,3m-flip,28305.629999999994
20251126,5m,3m-flip,LONG,1,75,09:56,13:31,26285.2,26344.1,4417.5,218.59,4198.91,3m-flip,32504.539999999994
20251126,10m,3m-flip,LONG,1,75,10:01,13:31,26292.8,26344.1,3847.5,218.61,3628.89,3m-flip,36133.42999999999
20251126,30m,3m-flip,LONG,1,75,10:01,13:31,26292.8,26344.1,3847.5,218.61,3628.89,3m-flip,39762.31999999999
20251126,3m,3m-flip,SHORT,1,75,13:31,14:04,26344.1,26385.0,-3067.5,634.15,-3701.65,3m-flip,36060.66999999999
20251126,3m,3m-flip,LONG,1,75,14:04,14:46,26385.0,26355.2,-2235.0,218.95,-2453.95,3m-flip,33606.719999999994
20251126,3m,3m-flip,SHORT,1,75,14:46,15:04,26355.2,26372.5,-1297.5,634.14,-1931.64,3m-flip,31675.079999999994
20251126,3m,EOD,LONG,1,75,15:04,15:24,26372.5,26384.6,907.5,426.78,480.72,EOD,32155.799999999996
20251127,3m,3m-flip,LONG,1,75,10:04,11:22,26474.0,26451.1,-1717.5,219.55,-1937.05,3m-flip,30218.749999999996
20251127,5m,3m-flip,LONG,1,75,11:11,11:22,26473.0,26451.1,-1642.5,219.55,-1862.05,3m-flip,28356.699999999997
20251127,3m,3m-flip,SHORT,1,75,11:22,12:46,26451.1,26429.0,1657.5,635.83,1021.67,3m-flip,29378.369999999995
20251127,5m,3m-flip,SHORT,1,75,11:36,12:46,26448.9,26429.0,1492.5,635.81,856.69,3m-flip,30235.059999999994
20251127,3m,3m-flip,LONG,1,75,12:46,13:10,26429.0,26389.0,-3000.0,219.21,-3219.21,3m-flip,27015.849999999995
20251127,3m,3m-flip,SHORT,1,75,13:10,14:01,26389.0,26365.0,1800.0,634.43,1165.57,3m-flip,28181.419999999995
20251127,5m,3m-flip,SHORT,1,75,13:16,14:01,26337.7,26365.0,-2047.5,633.86,-2681.36,3m-flip,25500.059999999994
20251127,3m,3m-flip,LONG,1,75,14:01,14:55,26365.0,26352.3,-952.5,218.88,-1171.38,3m-flip,24328.679999999993
20251127,5m,3m-flip,LONG,1,75,14:26,14:55,26389.7,26352.3,-2805.0,218.96,-3023.96,3m-flip,21304.719999999994
20251127,3m,3m-flip,SHORT,1,75,14:55,15:19,26352.3,26397.5,-3390.0,634.38,-4024.38,3m-flip,17280.339999999993
20251127,3m,EOD,LONG,1,75,15:19,15:24,26397.5,26399.0,112.5,427.02,-314.52,EOD,16965.819999999992
20251127,10m,EOD,LONG,1,75,15:21,15:24,26400.0,26399.0,-75.0,427.03,-502.03,EOD,16463.789999999994
20251128,3m,3m-flip,LONG,1,75,10:46,11:28,26450.0,26420.0,-2250.0,219.37,-2469.37,3m-flip,13994.419999999995
20251128,3m,3m-flip,SHORT,1,75,11:28,13:01,26420.0,26405.0,1125.0,635.22,489.78,3m-flip,14484.199999999995
20251128,3m,3m-flip,LONG,1,75,13:01,13:49,26405.0,26380.0,-1875.0,219.1,-2094.1,3m-flip,12390.099999999995
20251128,3m,3m-flip,SHORT,1,75,13:49,14:34,26380.0,26396.9,-1267.5,634.69,-1902.19,3m-flip,10487.909999999994
20251128,3m,EOD,LONG,1,75,14:34,15:24,26396.9,26392.0,-367.5,426.94,-794.44,EOD,9693.469999999994
20251201,3m,3m-flip,LONG,1,75,13:19,14:40,26355.0,26337.0,-1350.0,218.8,-1568.8,3m-flip,8124.669999999994
20251201,5m,3m-flip,LONG,1,75,14:06,14:40,26378.0,26337.0,-3075.0,218.87,-3293.87,3m-flip,4830.799999999994
20251201,3m,EOD,SHORT,1,75,14:40,15:24,26337.0,26341.2,-315.0,426.15,-741.15,EOD,4089.6499999999937
20251201,5m,EOD,SHORT,1,75,14:46,15:24,26331.4,26341.2,-735.0,426.09,-1161.09,EOD,2928.559999999994
20251202,3m,3m-flip,LONG,1,75,10:37,11:31,26260.0,26231.0,-2175.0,218.14,-2393.14,3m-flip,535.4199999999942
20251202,3m,3m-flip,SHORT,1,75,11:31,12:37,26231.0,26247.2,-1215.0,631.36,-1846.36,3m-flip,-1310.9400000000057
20251202,3m,3m-flip,LONG,1,75,12:37,12:58,26247.2,26213.0,-2565.0,218.03,-2783.03,3m-flip,-4093.9700000000057
20251202,3m,3m-flip,SHORT,1,75,12:58,14:01,26213.0,26227.0,-1050.0,630.94,-1680.94,3m-flip,-5774.910000000005
20251202,3m,3m-flip,LONG,1,75,14:01,14:25,26227.0,26206.0,-1575.0,217.95,-1792.95,3m-flip,-7567.860000000005
20251202,3m,EOD,SHORT,1,75,14:25,15:24,26206.0,26226.9,-1567.5,424.32,-1991.82,EOD,-9559.680000000006
20251203,3m,3m-flip,LONG,1,75,11:40,12:37,26093.8,26086.0,-585.0,217.12,-802.12,3m-flip,-10361.800000000007
20251203,5m,3m-flip,LONG,1,75,12:06,12:37,26093.1,26086.0,-532.5,217.12,-749.62,3m-flip,-11111.420000000007
20251203,3m,3m-flip,SHORT,1,75,12:37,13:31,26086.0,26096.5,-787.5,628.07,-1415.57,3m-flip,-12526.990000000007
20251203,5m,3m-flip,SHORT,1,75,12:46,13:31,26077.9,26096.5,-1395.0,627.98,-2022.98,3m-flip,-14549.970000000007
20251203,3m,3m-flip,LONG,1,75,13:31,13:46,26096.5,26074.9,-1620.0,217.09,-1837.09,3m-flip,-16387.060000000005
20251203,3m,3m-flip,SHORT,1,75,13:46,14:10,26074.9,26090.0,-1132.5,627.87,-1760.37,3m-flip,-18147.430000000004
20251203,3m,EOD,LONG,1,75,14:10,15:24,26090.0,26135.0,3375.0,423.08,2951.92,EOD,-15195.510000000004
20251203,5m,EOD,LONG,1,75,14:16,15:24,26091.2,26135.0,3285.0,423.09,2861.91,EOD,-12333.600000000004
20251203,10m,EOD,LONG,1,75,15:01,15:24,26127.0,26135.0,600.0,423.2,176.8,EOD,-12156.800000000005
20251204,3m,3m-flip,LONG,1,75,09:37,11:22,26159.9,26213.4,4012.5,217.75,3794.75,3m-flip,-8362.050000000005
20251204,5m,3m-flip,LONG,1,75,09:41,11:22,26135.9,26213.4,5812.5,217.67,5594.83,3m-flip,-2767.220000000005
20251204,10m,3m-flip,LONG,1,75,09:41,11:22,26135.9,26213.4,5812.5,217.67,5594.83,3m-flip,2827.609999999995
20251204,3m,3m-flip,SHORT,1,75,11:22,13:25,26213.4,26159.9,4012.5,630.19,3382.31,3m-flip,6209.919999999995
20251204,5m,3m-flip,SHORT,1,75,11:41,13:25,26180.0,26159.9,1507.5,629.82,877.68,3m-flip,7087.599999999995
20251204,10m,3m-flip,SHORT,1,75,11:41,13:25,26180.0,26159.9,1507.5,629.82,877.68,3m-flip,7965.279999999995
20251204,3m,3m-flip,LONG,1,75,13:25,13:37,26159.9,26112.1,-3585.0,217.42,-3802.42,3m-flip,4162.859999999995
20251204,3m,3m-flip,SHORT,1,75,13:37,14:13,26112.1,26145.0,-2467.5,628.9,-3096.4,3m-flip,1066.459999999995
20251204,3m,EOD,LONG,1,75,14:13,15:24,26145.0,26183.8,2910.0,423.8,2486.2,EOD,3552.659999999995
20251204,5m,EOD,LONG,1,75,14:16,15:24,26139.0,26183.8,3360.0,423.78,2936.22,EOD,6488.879999999995
20251204,10m,EOD,LONG,1,75,15:01,15:24,26190.0,26183.8,-465.0,423.95,-888.95,EOD,5599.929999999995
20251205,3m,3m-flip,LONG,1,75,10:07,10:31,26243.0,26184.1,-4417.5,217.93,-4635.43,3m-flip,964.4999999999945
20251205,10m,3m-flip,LONG,1,75,10:21,10:31,26282.0,26184.1,-7342.5,218.06,-7560.56,3m-flip,-6596.060000000006
20251205,3m,3m-flip,SHORT,1,75,10:31,10:52,26184.1,26270.2,-6457.5,631.1,-7088.6,3m-flip,-13684.660000000007
20251205,3m,3m-flip,LONG,1,75,10:52,13:13,26270.2,26348.0,5835.0,218.55,5616.45,3m-flip,-8068.210000000007
20251205,5m,3m-flip,LONG,1,75,10:56,13:13,26270.9,26348.0,5782.5,218.55,5563.95,3m-flip,-2504.2600000000075
